  0.38627120139668175        1.1888206588765036                1           1           1
  0.30901696111734539       0.95105652710120292                1           1           1
  0.45399047247655300       0.89100653807955654                1           1           1
  0.56748809059569127        1.1137581725994457                1           1           1
           1
  0.56748809059569127        1.1137581725994457                2           2           1
  0.45399047247655300       0.89100653807955654                2           2           1
  0.58778523107451852       0.80901700979069335                2           2           1
  0.73473153884314812        1.0112712622383666                2           2           1
           2
  0.73473153884314812        1.0112712622383666                3           3           1
  0.58778523107451852       0.80901700979069335                3           3           1
  0.70710676573223719       0.70710679664085752                3           3           1
  0.88388345716529648       0.88388349580107195                3           3           1
           3
  0.88388345716529648       0.88388349580107195                4           4           1
  0.70710676573223719       0.70710679664085752                4           4           1
  0.80901698409778311       0.58778526643777596                4           4           1
   1.0112712301222289       0.73473158304721997                4           4           1
           4
   1.0112712301222289       0.73473158304721997                5           5           1
  0.80901698409778311       0.58778526643777596                5           5           1
  0.89100651823500110       0.45399051142368685                5           5           1
   1.1137581477937513       0.56748813927960851                5           5           1
           5
   1.1137581477937513       0.56748813927960851                6           6           1
  0.89100651823500110       0.45399051142368685                6           6           1
  0.95105651359364107       0.30901700268934790                6           6           1
   1.1888206419920513       0.38627125336168489                6           6           1
           6
   1.1888206419920513       0.38627125336168489                7           7           1
  0.95105651359364107       0.30901700268934790                7           7           1
  0.98768833991134097       0.15643446935755390                7           7           1
   1.2346104248891763       0.19554308669694237                7           7           1
           7
   1.2346104248891763       0.19554308669694237                8           8           1
  0.98768833991134097       0.15643446935755390                8           8           1
   1.0000000000000000        0.0000000000000000                8           8           1
   1.2500000000000000        0.0000000000000000                8           8           1
           8
  0.46352544167601806        1.4265847906518043                9           1           2
  0.38627120139668175        1.1888206588765036                9           1           2
  0.56748809059569127        1.1137581725994457                9           1           2
  0.68098570871482944        1.3365098071193349                9           1           2
           9
  0.68098570871482944        1.3365098071193349               10           2           2
  0.56748809059569127        1.1137581725994457               10           2           2
  0.73473153884314812        1.0112712622383666               10           2           2
  0.88167784661177784        1.2135255146860400               10           2           2
          10
  0.88167784661177784        1.2135255146860400               11           3           2
  0.73473153884314812        1.0112712622383666               11           3           2
  0.88388345716529648       0.88388349580107195               11           3           2
   1.0606601485983558        1.0606601949612862               11           3           2
          11
   1.0606601485983558        1.0606601949612862               12           4           2
  0.88388345716529648       0.88388349580107195               12           4           2
   1.0112712301222289       0.73473158304721997               12           4           2
   1.2135254761466747       0.88167789965666388               12           4           2
          12
   1.2135254761466747       0.88167789965666388               13           5           2
   1.0112712301222289       0.73473158304721997               13           5           2
   1.1137581477937513       0.56748813927960851               13           5           2
   1.3365097773525016       0.68098576713553027               13           5           2
          13
   1.3365097773525016       0.68098576713553027               14           6           2
   1.1137581477937513       0.56748813927960851               14           6           2
   1.1888206419920513       0.38627125336168489               14           6           2
   1.4265847703904617       0.46352550403402182               14           6           2
          14
   1.4265847703904617       0.46352550403402182               15           7           2
   1.1888206419920513       0.38627125336168489               15           7           2
   1.2346104248891763       0.19554308669694237               15           7           2
   1.4815325098670113       0.23465170403633084               15           7           2
          15
   1.4815325098670113       0.23465170403633084               16           8           2
   1.2346104248891763       0.19554308669694237               16           8           2
   1.2500000000000000        0.0000000000000000               16           8           2
   1.5000000000000000        0.0000000000000000               16           8           2
          16
  0.54077968195535442        1.6643489224271051               17           1           3
  0.46352544167601806        1.4265847906518043               17           1           3
  0.68098570871482944        1.3365098071193349               17           1           3
  0.79448332683396772        1.5592614416392239               17           1           3
          17
  0.79448332683396772        1.5592614416392239               18           2           3
  0.68098570871482944        1.3365098071193349               18           2           3
  0.88167784661177784        1.2135255146860400               18           2           3
   1.0286241543804073        1.4157797671337133               18           2           3
          18
   1.0286241543804073        1.4157797671337133               19           3           3
  0.88167784661177784        1.2135255146860400               19           3           3
   1.0606601485983558        1.0606601949612862               19           3           3
   1.2374368400314151        1.2374368941215006               19           3           3
          19
   1.2374368400314151        1.2374368941215006               20           4           3
   1.0606601485983558        1.0606601949612862               20           4           3
   1.2135254761466747       0.88167789965666388               20           4           3
   1.4157797221711204        1.0286242162661079               20           4           3
          20
   1.4157797221711204        1.0286242162661079               21           5           3
   1.2135254761466747       0.88167789965666388               21           5           3
   1.3365097773525016       0.68098576713553027               21           5           3
   1.5592614069112520       0.79448339499145204               21           5           3
          21
   1.5592614069112520       0.79448339499145204               22           6           3
   1.3365097773525016       0.68098576713553027               22           6           3
   1.4265847703904617       0.46352550403402182               22           6           3
   1.6643488987888719       0.54077975470635886               22           6           3
          22
   1.6643488987888719       0.54077975470635886               23           7           3
   1.4265847703904617       0.46352550403402182               23           7           3
   1.4815325098670113       0.23465170403633084               23           7           3
   1.7284545948448466       0.27376032137571932               23           7           3
          23
   1.7284545948448466       0.27376032137571932               24           8           3
   1.4815325098670113       0.23465170403633084               24           8           3
   1.5000000000000000        0.0000000000000000               24           8           3
   1.7500000000000000        0.0000000000000000               24           8           3
          24
  0.61803392223469078        1.9021130542024058               25           1           4
  0.54077968195535442        1.6643489224271051               25           1           4
  0.79448332683396772        1.5592614416392239               25           1           4
  0.90798094495310600        1.7820130761591131               25           1           4
          25
  0.90798094495310600        1.7820130761591131               26           2           4
  0.79448332683396772        1.5592614416392239               26           2           4
   1.0286241543804073        1.4157797671337133               26           2           4
   1.1755704621490370        1.6180340195813867               26           2           4
          26
   1.1755704621490370        1.6180340195813867               27           3           4
   1.0286241543804073        1.4157797671337133               27           3           4
   1.2374368400314151        1.2374368941215006               27           3           4
   1.4142135314644744        1.4142135932817150               27           3           4
          27
   1.4142135314644744        1.4142135932817150               28           4           4
   1.2374368400314151        1.2374368941215006               28           4           4
   1.4157797221711204        1.0286242162661079               28           4           4
   1.6180339681955662        1.1755705328755519               28           4           4
          28
   1.6180339681955662        1.1755705328755519               29           5           4
   1.4157797221711204        1.0286242162661079               29           5           4
   1.5592614069112520       0.79448339499145204               29           5           4
   1.7820130364700022       0.90798102284737370               29           5           4
          29
   1.7820130364700022       0.90798102284737370               30           6           4
   1.5592614069112520       0.79448339499145204               30           6           4
   1.6643488987888719       0.54077975470635886               30           6           4
   1.9021130271872821       0.61803400537869579               30           6           4
          30
   1.9021130271872821       0.61803400537869579               31           7           4
   1.6643488987888719       0.54077975470635886               31           7           4
   1.7284545948448466       0.27376032137571932               31           7           4
   1.9753766798226819       0.31286893871510779               31           7           4
          31
   1.9753766798226819       0.31286893871510779               32           8           4
   1.7284545948448466       0.27376032137571932               32           8           4
   1.7500000000000000        0.0000000000000000               32           8           4
   2.0000000000000000        0.0000000000000000               32           8           4
          32
  0.69528816251402714        2.1398771859777064               33           1           5
  0.61803392223469078        1.9021130542024058               33           1           5
  0.90798094495310600        1.7820130761591131               33           1           5
   1.0214785630722443        2.0047647106790021               33           1           5
          33
   1.0214785630722443        2.0047647106790021               34           2           5
  0.90798094495310600        1.7820130761591131               34           2           5
   1.1755704621490370        1.6180340195813867               34           2           5
   1.3225167699176668        1.8202882720290601               34           2           5
          34
   1.3225167699176668        1.8202882720290601               35           3           5
   1.1755704621490370        1.6180340195813867               35           3           5
   1.4142135314644744        1.4142135932817150               35           3           5
   1.5909902228975337        1.5909902924419295               35           3           5
          35
   1.5909902228975337        1.5909902924419295               36           4           5
   1.4142135314644744        1.4142135932817150               36           4           5
   1.6180339681955662        1.1755705328755519               36           4           5
   1.8202882142200121        1.3225168494849959               36           4           5
          36
   1.8202882142200121        1.3225168494849959               37           5           5
   1.6180339681955662        1.1755705328755519               37           5           5
   1.7820130364700022       0.90798102284737370               37           5           5
   2.0047646660287524        1.0214786507032954               37           5           5
          37
   2.0047646660287524        1.0214786507032954               38           6           5
   1.7820130364700022       0.90798102284737370               38           6           5
   1.9021130271872821       0.61803400537869579               38           6           5
   2.1398771555856926       0.69528825605103273               38           6           5
          38
   2.1398771555856926       0.69528825605103273               39           7           5
   1.9021130271872821       0.61803400537869579               39           7           5
   1.9753766798226819       0.31286893871510779               39           7           5
   2.2222987648005170       0.35197755605449627               39           7           5
          39
   2.2222987648005170       0.35197755605449627               40           8           5
   1.9753766798226819       0.31286893871510779               40           8           5
   2.0000000000000000        0.0000000000000000               40           8           5
   2.2500000000000000        0.0000000000000000               40           8           5
          40
